City1,City2,Pop1,Pop2,Dist,Multiplier,Gravity Score
"Houston-Pasadena-The Woodlands, TX Metro Area","Killeen-Temple, TX Metro Area",7796182,509487,120.85646800624889,0.6098900617479639,84.77311622750425
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",6411149,3424560,210.155442825753,0.6686730443877191,84.38734233199902
"Chicago-Naperville-Elgin, IL-IN Metro Area","Kansas City, MO-KS Metro Area",9408576,2253579,208.60379326533754,0.6770780017154152,84.25207369392015
"Greensboro-High Point, NC Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",800722,6436489,149.12344349713115,0.9992704699067174,84.0301098098306
"Chicago-Naperville-Elgin, IL-IN Metro Area","Peoria, IL Metro Area",9408576,364565,107.04801532081385,0.418408548221238,84.02756992740328
"Cleveland, OH Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",2171877,6330422,189.04900363823015,0.7830021591803924,83.77733436466258
"New Haven, CT Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",576718,6330422,114.0992147606484,0.516187377730678,83.45005507866266
"Cincinnati, OH-KY-IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2302815,2150553,145.8044940183529,0.9558437966903742,83.32610047239605
"Cincinnati, OH-KY-IN Metro Area","Pittsburgh, PA Metro Area",2302815,2429917,152.61077522756707,0.980380331869372,82.89475291379392
"New York-Newark-Jersey City, NY-NJ Metro Area","Vineland, NJ Metro Area",19940274,155678,96.19220109413429,0.2678712080830386,82.27339342691634
"Chicago-Naperville-Elgin, IL-IN Metro Area","Rockford, IL Metro Area",9408576,337103,88.77695841794345,0.16504419892055194,81.92227456817037
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Cincinnati, OH-KY-IN Metro Area",6411149,2302815,193.3416019017336,0.7597500627340605,81.7597076200708
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Huntsville, AL Metro Area",6411149,542297,111.42285018949075,0.4790742883419498,81.63354342606375
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",6411149,2940513,204.70633518632175,0.6981897073971034,81.46336177656248
"Chicago-Naperville-Elgin, IL-IN Metro Area","Davenport-Moline-Rock Island, IA-IL Metro Area",9408576,381801,115.506669710538,0.5357045249567253,80.94703256614258
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",739516,6457988,145.4586736301104,0.9510483128763975,80.60093752213457
"Buffalo-Cheektowaga, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1160172,6436489,164.9628464184288,0.9134717760224852,80.24174173781466
"Beaumont-Port Arthur, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",398733,7796182,88.54019459344589,0.1617610001077705,80.00720786282109
"Los Angeles-Long Beach-Anaheim, CA Metro Area","San Luis Obispo-Paso Robles, CA Metro Area",12927614,281843,118.1940887655636,0.5729709066331928,79.89239802404744
"Indianapolis-Carmel-Greenwood, IN Metro Area","Louisville/Jefferson County, KY-IN Metro Area",2174833,1394234,98.52498585983483,0.30021988377061837,79.49156760470862
"Boston-Cambridge-Newton, MA-NH Metro Area","Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",5025517,711730,117.00441507180027,0.5564737273565448,79.3832175307911
"Akron, OH Metro Area","Detroit-Warren-Dearborn, MI Metro Area",702209,4400578,102.12163574113872,0.3500945495703724,79.02345423629869
"Amherst Town-Northampton, MA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",165399,19940274,109.76180602557702,0.45604062499193376,78.71912660020877
"Cape Coral-Fort Myers, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",860959,3424560,96.33552395670267,0.2698586631058974,78.10264859923295
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","York-Hanover, PA Metro Area",6330422,471240,89.82338886140377,0.1795550271558961,78.04829090276067
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Salinas, CA Metro Area",12927614,436251,155.24167158,0.9661293230463046,77.84685264474835
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Modesto, CA Metro Area",12927614,556972,165.1781893264322,0.9123053090580591,76.95654521458307
"Lexington Park, MD Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",211382,19940274,136.94404714687272,0.8329761723356386,76.85757058563163
"San Francisco-Oakland-Fremont, CA Metro Area","Stockton-Lodi, CA Metro Area",4648486,816108,82.64730768425015,0.08004446530696474,76.7294899028317
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Greenville-Anderson-Greer, SC Metro Area",2883370,996680,92.9644647757664,0.22311225864924877,76.47024750376902
"Boston-Cambridge-Newton, MA-NH Metro Area","Portland-South Portland, ME Metro Area",5025517,571534,95.48928996828721,0.2581239547652252,76.2889273396471
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Charleston-North Charleston, SC Metro Area",6411149,869940,155.8940692063926,0.9625954231565305,75.66420414955552
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","York-Hanover, PA Metro Area",6436489,471240,86.94404400411844,0.13962721454732369,75.60329023861895
"Chicago-Naperville-Elgin, IL-IN Metro Area","South Bend-Mishawaka, IN-MI Metro Area",9408576,325294,86.07254510726752,0.1275421582700258,74.42037578207143
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Louisville/Jefferson County, KY-IN Metro Area",6411149,1394234,175.48723579520058,0.856463385810884,74.39048145277803
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Syracuse, NY Metro Area",6330422,655189,139.22358714030867,0.864586503922481,74.04635883821847
"Scranton--Wilkes-Barre, PA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",574009,6436489,127.56168076590437,0.7028711014767537,73.73055992552335
"Boston-Cambridge-Newton, MA-NH Metro Area","New Haven, CT Metro Area",5025517,576718,103.45234444017936,0.3685474582025068,73.31895185036225
"Indianapolis-Carmel-Greenwood, IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",2174833,2150553,150.6125779520478,0.9912041436768275,73.17575331507874
"Hartford-West Hartford-East Hartford, CT Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1169048,6436489,169.01049931885075,0.8915464967756285,73.16337248058394
"Reading, PA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",439117,6436489,101.45154050881094,0.3408023535353663,72.65332893740967
"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",711730,6436489,150.2110653305249,0.993379052584434,72.47107102046031
"Dayton-Kettering-Beavercreek, OH Metro Area","Detroit-Warren-Dearborn, MI Metro Area",821740,4400578,127.57151662603064,0.7030074951355306,72.15754924935564
"North Port-Bradenton-Sarasota, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",934956,2940513,99.20818878838824,0.3096938439445407,71.77914643425804
"Lebanon, PA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",145319,19940274,106.45513806757995,0.41018713222547326,71.37942509444126
"Corpus Christi, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",450187,7796182,125.85748518049128,0.6792390583018754,71.23481256889
"New York-Newark-Jersey City, NY-NJ Metro Area","Trenton-Princeton, NJ Metro Area",19940274,392138,78.63403257371658,0.02439246650085127,71.1896846707426
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area","Naples-Marco Island, FL Metro Area",6457988,416233,97.11808993587766,0.28071048854503644,70.97839016388244
"Rochester, NY Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1057218,6436489,166.35425303392122,0.9059348208187877,70.63270048714998
"Houston-Pasadena-The Woodlands, TX Metro Area","McAllen-Edinburg-Mission, TX Metro Area",7796182,914820,168.61765813035856,0.8936744343654501,70.01661096250761
"Durham-Chapel Hill, NC Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",620522,6436489,141.3356242301146,0.8938740763821522,69.94005195267015
"Chicago-Naperville-Elgin, IL-IN Metro Area","Flint, MI Metro Area",9408576,402279,137.74025000558504,0.8440171000871859,68.50395418502802
"Dallas-Fort Worth-Arlington, TX Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area",8344032,769258,165.39781013531496,0.9111156696098066,68.22810743109606
"Dallas-Fort Worth-Arlington, TX Metro Area","Waco, TX Metro Area",8344032,307123,91.43888261719255,0.20195704398560915,67.86066400648207
"Louisville/Jefferson County, KY-IN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1394234,2150553,115.8558343430935,0.540546383333968,67.3266026208916
"Bakersfield-Delano, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",922529,4648486,150.5448526166885,0.9915709974872632,67.21912259528655
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Raleigh-Cary, NC Metro Area",6330422,1562009,184.30421554575474,0.8087036722433923,67.07163546888877
"Ann Arbor, MI Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",373875,9408576,132.5232846399329,0.7716735546524929,66.88581314922689
"Lancaster, PA Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",563293,6330422,81.85570075772483,0.06906726924725061,66.82128632750349
"Providence-Warwick, RI-MA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",1700901,6436489,189.02932759720156,0.7831087401310415,66.73878137397314
"Modesto, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area",556972,4648486,88.22597786888412,0.15740376361175373,66.29289893915882
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Columbia, SC Metro Area",2883370,870193,90.7893105542027,0.19294944229413413,66.18576025781995
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Baltimore-Columbia-Towson, MD Metro Area",886418,2859024,99.18807152844664,0.3094148783377938,66.17512616419467
"Cleveland, OH Metro Area","Indianapolis-Carmel-Greenwood, IN Metro Area",2171877,2174833,154.70457384780326,0.9690386678075708,66.14017515937984
"Dallas-Fort Worth-Arlington, TX Metro Area","Shreveport-Bossier City, LA Metro Area",8344032,383269,124.18117370654447,0.6559936834951734,66.00380974868911
"Richmond, VA Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1370165,1794278,93.60912469978913,0.23205174381633764,65.454277828324
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Waterbury-Shelton, CT Metro Area",6330422,462220,116.4578499093333,0.548894520117739,65.30202098210647
"Louisville/Jefferson County, KY-IN Metro Area","St. Louis, MO-IL Metro Area",1394234,2811927,147.10393933431567,0.9738631766682782,65.21793806847231
"Fresno, CA Metro Area","Sacramento-Roseville-Folsom, CA Metro Area",1189557,2463127,116.91073793368119,0.555174708516526,65.0906041743689
"Chicago-Naperville-Elgin, IL-IN Metro Area","Kalamazoo-Portage, MI Metro Area",9408576,264780,99.12541232815934,0.3085459845681069,65.0752912798923
"Chicago-Naperville-Elgin, IL-IN Metro Area","Des Moines-West Des Moines, IA Metro Area",9408576,753913,171.61641995561743,0.87743077611927,64.74508674871316
"Akron, OH Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",702209,19940274,201.66138584483053,0.7146835536450776,64.62690093036929
"Dallas-Fort Worth-Arlington, TX Metro Area","Fayetteville-Springdale-Rogers, AR Metro Area",8344032,605615,158.1432552609002,0.9504120582444666,64.6202458594262
"Allentown-Bethlehem-Easton, PA-NJ Metro Area","Boston-Cambridge-Newton, MA-NH Metro Area",886418,5025517,153.4449393701305,0.9758618412247049,64.52099817313436
"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",739516,3424560,102.69890667938077,0.35809955313504915,64.46554004156879
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","Winston-Salem, NC Metro Area",6436489,705187,154.32796881811555,0.9710786575608458,64.19951898818215
"Houston-Pasadena-The Woodlands, TX Metro Area","New Orleans-Metairie, LA Metro Area",7796182,966230,174.50791891448918,0.8617681381226547,64.1633273915267
"Cincinnati, OH-KY-IN Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",2302815,6436489,204.68254072258696,0.6983185969720618,64.08176090007561
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Richmond, VA Metro Area",2883370,1370165,149.33920361199932,0.9981017430209891,64.02784826975784
"Burlington-South Burlington, VT Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",229445,19940274,154.82409845486603,0.968391228303445,63.85988375173686
"Chicago-Naperville-Elgin, IL-IN Metro Area","Green Bay, WI Metro Area",9408576,334697,125.98519611911425,0.6810100231144094,63.832403714171136
"New York-Newark-Jersey City, NY-NJ Metro Area","Pittsfield, MA Metro Area",19940274,128726,105.51926869790996,0.3972094519994528,63.77220295869352
"Memphis, TN-MS-AR Metro Area","St. Louis, MO-IL Metro Area",1339345,2811927,146.64241286354425,0.9674631991205282,62.90351029673463
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Raleigh-Cary, NC Metro Area",6411149,1562009,187.99526709037144,0.7887100270813213,62.48185922399165
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Memphis, TN-MS-AR Metro Area",6411149,1339345,181.33700241498485,0.8247764378874738,62.342333613677575
"Dallas-Fort Worth-Arlington, TX Metro Area","Longview, TX Metro Area",8344032,295490,103.6646075018729,0.37149090546953967,62.26053029380441
"Oxnard-Thousand Oaks-Ventura, CA Metro Area","San Diego-Chula Vista-Carlsbad, CA Metro Area",835427,3298799,115.81356600617724,0.5399602492238428,61.908689346435565
"Houston-Pasadena-The Woodlands, TX Metro Area","Lafayette, LA Metro Area",7796182,419704,133.15982112168751,0.7805003922220566,61.83835592794632
"Columbus, OH Metro Area","Louisville/Jefferson County, KY-IN Metro Area",2225377,1394234,128.20758487404328,0.7118278397179635,61.52532140723927
"Riverside-San Bernardino-Ontario, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",4744214,1995484,186.57305179786727,0.7964138663690365,60.99213447835204
"Chambersburg, PA Metro Area","New York-Newark-Jersey City, NY-NJ Metro Area",159285,19940274,132.01746382889237,0.7646593484501194,60.68807459274679
"Raleigh-Cary, NC Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",1562009,1794278,119.68720117071517,0.593675863931234,60.5292411612379
"New York-Newark-Jersey City, NY-NJ Metro Area","State College, PA Metro Area",19940274,159805,132.71863945832578,0.7743825356768519,60.47704281616176
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Greensboro-High Point, NC Metro Area",2883370,800722,89.92537631825907,0.18096928500536494,60.46621273377764
"Boston-Cambridge-Newton, MA-NH Metro Area","Springfield, MA Metro Area",5025517,464151,88.95029806334381,0.16744789601910187,60.39745717383838
"Baltimore-Columbia-Towson, MD Metro Area","Raleigh-Cary, NC Metro Area",2859024,1562009,156.13075018951122,0.9613133723545075,60.20695389067511
"Cincinnati, OH-KY-IN Metro Area","St. Louis, MO-IL Metro Area",2302815,2811927,170.88405873318018,0.8813978218879007,60.1591702499783
"Milwaukee-Waukesha, WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1574452,3757952,167.39591527062294,0.9002923569063785,59.854070530997156
"Cape Coral-Fort Myers, FL Metro Area","Orlando-Kissimmee-Sanford, FL Metro Area",860959,2940513,110.77346215769101,0.470069238606992,59.82722386339493
"Fresno, CA Metro Area","San Jose-Sunnyvale-Santa Clara, CA Metro Area",1189557,1995484,104.51497332880929,0.3832829099252551,59.50394073631003
"Boston-Cambridge-Newton, MA-NH Metro Area","Waterbury-Shelton, CT Metro Area",5025517,462220,101.95067876521935,0.3477238928977734,59.48274882379492
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",6411149,6436489,255.43439069046198,0.4234065651809382,59.28509398948093
"College Station-Bryan, TX Metro Area","Houston-Pasadena-The Woodlands, TX Metro Area",287462,7796182,89.96115528270283,0.1814654311283363,58.714343238860806
"Asheville, NC Metro Area","Atlanta-Sandy Springs-Roswell, GA Metro Area",422333,6411149,119.39003093854622,0.5895550107750495,58.65339039865668
"Palm Bay-Melbourne-Titusville, FL Metro Area","Tampa-St. Petersburg-Clearwater, FL Metro Area",658447,3424560,101.13566111247678,0.3364220608059883,58.10026434877705
"Buffalo-Cheektowaga, NY Metro Area","Pittsburgh, PA Metro Area",1160172,2429917,124.34938726065884,0.6583262971971781,58.085962830993594
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",6411149,9408576,272.1784296324447,0.33270764940064895,57.77302311361283
"Atlanta-Sandy Springs-Roswell, GA Metro Area","Montgomery, AL Metro Area",6411149,387885,112.69263577370204,0.4966823774637425,57.653112962630864
"Baltimore-Columbia-Towson, MD Metro Area","Cleveland, OH Metro Area",2859024,2171877,170.94083712508368,0.8810902653537075,57.60969216124496
"Trenton-Princeton, NJ Metro Area","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",392138,6436489,114.79714011252719,0.5258654934291432,57.286442096519245
"Champaign-Urbana, IL Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area",242453,9408576,105.35677718303857,0.39495618569137164,56.757205532608566
"Los Angeles-Long Beach-Anaheim, CA Metro Area","Merced, CA Metro Area",12927614,296774,152.731086085478,0.9797286334107788,56.65057681125251
"Indianapolis-Carmel-Greenwood, IN Metro Area","Milwaukee-Waukesha, WI Metro Area",2174833,1574452,147.73370002899446,0.9825960545456047,56.65033283030711
"Charlotte-Concord-Gastonia, NC-SC Metro Area","Knoxville, TN Metro Area",2883370,957608,124.93317302814707,0.6664216417575366,56.559945653898204
"Baltimore-Columbia-Towson, MD Metro Area","Detroit-Warren-Dearborn, MI Metro Area",2859024,4400578,202.8895573993219,0.7080308082250192,56.54363171791971
